종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
24840,KBI메탈,KOSDAQ,중견기업부,,32402,1차 비철금속 제조업,12,,"34,909,199",500,"17,454,599,500",원(KRW),"김병제,김재충 각자대표이사",053-610-5610,대구광역시 달성군 논공읍 논공로87길 88 갑을메탈 대구공장
105560,KB금융,KOSPI,,,116409,기타 금융업,12,,"393,528,423","5,000","2,090,557,685,000",원(KRW),양종희,02-2073-7114,"서울특별시 영등포구 국제금융로8길 26 (여의도동, 국민은행 여의도본점)"
415640,KB발해인프라,KOSPI,,,116402,신탁업 및 집합투자업,12,,"122,545,548",무액면,"825,615,834,098",원(KRW),법인이사 케이비자산운용(주),02-2167-8200,"서울특별시 영등포구 국제금융로 10, 40층, 41층 40층, 41층"
432320,KB스타리츠,KOSPI,,,126801,부동산 임대 및 공급업,1,,"101,414,285",500,"50,707,142,500",원(KRW),신명재,02-2167-8772,"서울특별시 영등포구 국제금융로 10, 41층 "
24120,KB오토시스,KOSDAQ,중견기업부,,33003,자동차 신품 부품 제조업,12,,"11,500,000",500,"5,750,000,000",원(KRW),김신완,041-537-5345,충청남도 아산시  음봉면 아산온천로 528-24 
455250,KB제25호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"4,305,000",100,"430,500,000",원(KRW),전현식,02-6114-0904,"서울특별시 영등포구 여의대방로67길 10, 405호 "
464680,KB제27호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"12,905,000",100,"1,290,500,000",원(KRW),이태영,02-6114-0458,서울특별시 영등포구 여의나루로 50 
476470,KB제28호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"5,505,000",100,"550,500,000",원(KRW),고광범,261141682,서울특별시 영등포구 여의나루로 50 
478390,KB제29호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"6,220,000",100,"622,000,000",원(KRW),서영화,,서울특별시 영등포구 여의나루로 50 
486630,KB제30호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"5,310,000",100,"531,000,000",원(KRW),박홍진,02-6114-1613,서울특별시 영등포구 여의나루로 50 
492220,KB제31호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"6,210,000",100,"621,000,000",원(KRW),김형철,02-6114-0972,서울특별시 영등포구 여의나루로 50 
2380,KCC,KOSPI,,,32004,기타 화학제품 제조업,12,,"8,886,471","5,000","48,084,660,000",원(KRW),"정몽진, 정재훈",02-3480-5000,서울특별시 서초구  사평대로 344 (주)케이씨씨 빌딩
21320,KCC건설,KOSDAQ,우량기업부,,64101,건물 건설업,12,,"21,400,000","5,000","107,000,000,000",원(KRW),"정몽열,심광주",02-513-5500,서울특별시 서초구  강남대로 587 KCC 건설 
344820,KCC글라스,KOSPI,,,32301,유리 및 유리제품 제조업,12,,"15,970,512","1,000","15,970,512,000",원(KRW),"정몽익, 변종오(각자대표이사)",,서울특별시 서초구 강남대로 587(잠원동) 
9070,KCTC,KOSPI,,,84903,도로 화물 운송업,12,,"30,000,000",500,"15,000,000,000",원(KRW),류주환,02-310-0700,서울특별시 중구 남대문로 63 한진빌딩 
9440,KC그린홀딩스,KOSPI,,,116409,기타 금융업,12,,"23,239,141",500,"11,619,570,500",원(KRW),이태영,02-320-6114,서울특별시 마포구 상암산로 34디지털큐브 12층 
112190,KC산업,KONEX,일반기업부,,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,iM증권,"7,125,253",500,"3,562,626,500",원(KRW),"이홍재, 최경침(각자대표)",031-883-8684,경기도 여주시 가남읍 가남로 465 
119650,KC코트렐,KOSPI,,,32901,일반 목적용 기계 제조업,12,,"64,214,329",500,"32,107,164,500",원(KRW),박기서,02-320-6114,서울특별시 마포구 상암산로 34디지털큐브 12층 
44180,KD,KOSDAQ,중견기업부,,64101,건물 건설업,12,,"26,717,799",500,"13,358,899,500",원(KRW),안태일,070-5138-4366,경기도 성남시 수정구 위례광장로 19 (창곡동562) 아이페리온 707호 
92220,KEC,KOSPI,,,32601,반도체 제조업,12,,"200,763,141",500,"100,381,570,500",원(KRW),배석홍,02-2025-5000,서울특별시 서초구  마방로10길 5 
46440,KG모빌리언스,KOSDAQ,우량기업부,,105802,소프트웨어 개발 및 공급업,12,,"38,010,802",500,"19,005,401,000",원(KRW),유승용,(02)2192-2000,서울특별시 중구 통일로 92 케이지타워 16층
3620,KG모빌리티,KOSPI,,,33001,자동차용 엔진 및 자동차 제조업,12,,"202,356,634","1,000","202,356,634,000",원(KRW),"곽재선, 황기영, 박장호(각자대표이사)",031-610-1114,경기도 평택시  동삭로 455-12 
16380,KG스틸,KOSPI,,,32401,1차 철강 제조업,12,,"100,008,897","5,000","500,044,485,000",원(KRW),박성희,02-3450-8114,"서울특별시 중구 통일로 92 케이지타워 서울 중구 순화동 1-170, 케이지타워, 5층 "
151860,KG에코솔루션,KOSDAQ,우량기업부,,33002,자동차 차체나 트레일러 제조업,12,,"47,603,002",500,"26,853,361,000",원(KRW),엄기민,031-488-1122,경기도 시흥시  소망공원로 5 (정왕동) KG ETS(주)
35600,KG이니시스,KOSDAQ,우량기업부,,105802,소프트웨어 개발 및 공급업,12,,"27,554,434",500,"13,952,217,000",원(KRW),이선재,02-1588-4954,"서울특별시 중구 통일로 92 케이지타워 14,15층"
1390,KG케미칼,KOSPI,,,32001,기초 화학물질 제조업,12,,"68,469,040","1,000","71,128,350,000",원(KRW),"곽정현, 김재익",052-231-1842,울산광역시 울주군 온산읍 당월로 322 
226360,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),,64102,토목 건설업,12,,"23,756,732",100,"2,375,673,200",원(KRW),권혁범(권한대행),02-6114-0920,"서울특별시 금천구 가산디지털1로 165 1401호, 1402호 (가산동)"
111870,KH 미래물산,KOSDAQ,관리종목(소속부없음),,32605,영상 및 음향기기 제조업,12,,"4,930,249",500,"2,465,124,500",원(KRW),박정훈,032-683-7300,경기도 부천시 오정구  삼작로107번길 52 
33180,KH 필룩스,KOSPI,,,32602,전자부품 제조업,12,,"19,345,405",500,"9,822,702,500",원(KRW),배보성,070-7780-8000,경기도 양주시 광적면 광적로 235-48 
60720,KH바텍,KOSDAQ,벤처기업부,,32602,전자부품 제조업,12,,"23,677,442",500,"11,838,721,000",원(KRW),남광희,054-465-0630,경상북도 구미시  1공단로10길 53-12 (주)KH바텍 
15590,KIB플러그에너지,KOSPI,,,32901,일반 목적용 기계 제조업,12,,"236,981,544",500,"118,490,772,000",원(KRW),"김선기, 백승륜",052-278-9000,울산광역시 남구  처용로 260-37 
1940,KISCO홀딩스,KOSPI,,,32401,1차 철강 제조업,12,,"14,176,380","1,000","18,476,380,000",원(KRW),"장세홍, 이병제 (각자대표)",055-260-0500,경상남도 창원시 성산구  공단로103번길 12 한국철강(주) 
58400,KNN,KOSDAQ,우량기업부,,106002,텔레비전 방송업,12,,"132,429,720",500,"66,214,860,000",원(KRW),이오상,051-850-9000,부산광역시 해운대구  센텀서로 30 케이엔엔타워 
25000,KPX케미칼,KOSPI,,,32001,기초 화학물질 제조업,12,,"4,840,000","5,000","24,200,000,000",원(KRW),"양준영, 박승구, 이찬수(각자대표이사)",02-2014-4000,서울특별시 마포구  마포대로 137  KPX빌딩
92230,KPX홀딩스,KOSPI,,,32001,기초 화학물질 제조업,12,,"4,224,646","5,000","21,123,230,000",원(KRW),양준영,02-2014-4150,서울특별시 마포구  마포대로 137 KPX빌딩 19층
40,KR모터스,KOSPI,,,33109,그외 기타 운송장비 제조업,12,,"60,132,868",500,"30,066,434,000",원(KRW),노성석,055-282-7011,경상남도 창원시 성산구 완암로 28 　
44450,KSS해운,KOSPI,,,85001,해상 운송업,12,,"23,085,880",500,"11,592,940,000",원(KRW),박찬도,3702-2700,서울특별시 종로구 인사동길 12 대일빌딩 8층 
101000,KS인더스트리,KOSDAQ,중견기업부,,32902,특수 목적용 기계 제조업,12,,"33,271,802",500,"16,635,901,000",원(KRW),"구창현, 민봉기 (각자 대표이사)",055-992-9831,경상남도 함안군 군북면 석교천길 223 -
30200,KT,KOSPI,,,106102,전기 통신업,12,,"252,021,685","5,000","1,564,498,835,000",원(KRW),김영섭,02-100,경기도 성남시 분당구 불정로 90 KT 본사 
33780,KT&G,KOSPI,,,31201,담배 제조업,12,,"122,062,497","5,000","954,959,485,000",원(KRW),방경만,042-939-5000,대전광역시 대덕구 벚꽃길 71 주식회사 케이티앤지
58850,KTcs,KOSPI,,,106309,기타 정보 서비스업,12,,"42,685,000",500,"23,842,500,000",원(KRW),지정용,042-604-5138,대전광역시 서구 갈마로 160 
58860,KTis,KOSPI,,,106309,기타 정보 서비스업,12,,"34,802,000",500,"17,401,000,000",원(KRW),이선주,02-3215-2054,서울특별시 영등포구 여의대로 14 케이티빌딩 10층
89600,KT나스미디어,KOSDAQ,우량기업부,,137103,광고업,12,,"11,568,163",500,"5,964,439,000",원(KRW),박평권,02-2188-7300,"서울특별시 강남구 도곡로1길 14 삼일프라자오피스텔4,5F "
418470,KT밀리의서재,KOSDAQ,벤처기업부,,105801,"서적, 잡지 및 기타 인쇄물 출판업",12,,"8,499,289",500,"4,249,644,500",원(KRW),박현진,070-7510-5415,서울특별시 마포구 양화로 45 메세나폴리스 세아타워 16층 
43610,KT지니뮤직,KOSDAQ,우량기업부,,106003,영상·오디오물 제공 서비스업,12,,"58,115,438",500,"29,057,719,000",원(KRW),Seo In Wook,02-3282-2600,"서울특별시 강남구 강남대로 456 4~9층(역삼동, 한석타워) "
122450,KX,KOSDAQ,중견기업부,,106002,텔레비전 방송업,12,,"45,335,964",500,"22,768,238,500",원(KRW),이강봉,02-2647-1255,서울특별시 강동구 고덕비즈밸리로6길 90 9층 
52900,KX하이텍,KOSDAQ,우량기업부,,32202,플라스틱제품 제조업,12,,"55,107,517",500,"27,553,758,500",원(KRW),강천석,(041)539-6114,충청남도 아산시  음봉면 연암율금로 330 비아이이엠티 
36560,KZ정밀,KOSDAQ,우량기업부,,32901,일반 목적용 기계 제조업,12,,"15,750,000",500,"7,875,000,000",원(KRW),"최창규, 이한성(각자대표)",02-538-0878,서울특별시 강남구 테헤란로 419 강남파이낸스플라자 8층 
61970,LB세미콘,KOSDAQ,중견기업부,,32601,반도체 제조업,12,,"58,083,006",500,"29,041,503,000",원(KRW),김남석,031-680-1600,경기도 평택시 청북면 청북산단로 138 
309960,LB인베스트먼트,KOSDAQ,벤처기업부,,116409,기타 금융업,12,,"23,217,239","1,000","23,217,239,000",원(KRW),박기호,02-3467-0500,"서울특별시 강남구 테헤란로 512, 13층(대치동, 신안빌딩) "
93050,LF,KOSPI,,,31401,봉제의복 제조업,12,,"29,240,000","5,000","146,200,000,000",원(KRW),"오규식, 김상균 (각자 대표이사)",02-3441-8114,서울특별시 강남구 언주로 870 (신사동) 
3550,LG,KOSPI,,,116409,기타 금융업,12,,"157,300,993","5,000","801,613,065,000",원(KRW),"구광모, 권봉석",02-3773-1114,서울특별시 영등포구  여의대로 128 
34220,LG디스플레이,KOSPI,,,32602,전자부품 제조업,12,,"500,000,000","5,000","2,500,000,000,000",원(KRW),정철동,02-3777-1010,서울특별시 영등포구 여의대로 128 LG트윈타워 (동관 12층) 
51900,LG생활건강,KOSPI,,,32004,기타 화학제품 제조업,12,,"15,618,197","5,000","88,589,470,000",원(KRW),이정애,02-3773-1114,서울특별시 종로구  새문안로 58 
64400,LG씨엔에스,KOSPI,,,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,,"96,885,948",500,"52,042,708,500",원(KRW),현신균,02-3773-1114,서울특별시 강서구 마곡중앙8로 71 
373220,LG에너지솔루션,KOSPI,,,32802,일차전지 및 이차전지 제조업,12,,"234,000,000",500,"117,000,000,000",원(KRW),김동명,,"서울특별시 영등포구 여의대로 108, 타워 1 "
32640,LG유플러스,KOSPI,,,106102,전기 통신업,12,,"436,611,361","5,000","2,573,969,175,000",원(KRW),홍범식,02-3773-1114,서울특별시 용산구 한강대로 32 (한강로3가) LG유플러스 용산사옥
11070,LG이노텍,KOSPI,,,32602,전자부품 제조업,12,,"23,667,107","5,000","118,335,535,000",원(KRW),문혁수,02-3777-1114,서울특별시 강서구 마곡중앙10로 30 LG사이언스파크 
66570,LG전자,KOSPI,,,32604,통신 및 방송 장비 제조업,12,,"163,647,814","5,000","904,169,030,000",원(KRW),조주완,02-3777-1114,서울특별시 영등포구  여의대로 128 LG트윈타워
37560,LG헬로비전,KOSPI,,,106002,텔레비전 방송업,12,,"77,446,865","2,500","193,617,162,500",원(KRW),송구영,02-1855-1000,"서울특별시 마포구 월드컵북로56길 19 6층(상암동, 드림타워) "
51910,LG화학,KOSPI,,,32001,기초 화학물질 제조업,12,,"70,592,343","5,000","391,405,715,000",원(KRW),신학철,02-3777-1114,서울특별시 영등포구  여의대로 128 
79550,LIG넥스원,KOSPI,,,32502,무기 및 총포탄 제조업,12,,"22,000,000","5,000","110,000,000,000",원(KRW),신익현,1644 - 2005,경기도 용인시 기흥구 마북로 207 엘아이지넥스원(주) 
225190,LK삼양,KOSDAQ,중견기업부,,32703,사진장비 및 광학기기 제조업,12,,"50,748,440",100,"5,074,844,000",원(KRW),"구본욱, 신승열 (각자 대표이사)",055-250-5600,경상남도 창원시 마산회원구 자유무역6길 123 
6260,LS,KOSPI,,,116409,기타 금융업,12,,"32,200,000","5,000","161,000,000,000",원(KRW),명노현,02-2189-9988,서울특별시 용산구 한강대로 92 LS용산타워 - 
10120,LS ELECTRIC,KOSPI,,,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",12,,"30,000,000","5,000","150,000,000,000",원(KRW),"구자균, 채대석",02-2034-4184,경기도 안양시 동안구  엘에스로 127 LS타워
680,LS네트웍스,KOSPI,,,74608,상품 종합 도매업,12,,"78,803,016","5,000","394,015,080,000",원(KRW),문성준,02-799-7114,"경상남도 김해시 호계로 428 1층(부원동, 세화빌딩)"
60370,LS마린솔루션,KOSDAQ,우량기업부,,64203,전기 및 통신 공사업,12,,"32,668,854","1,000","32,668,854,000",원(KRW),"구본규, 김병옥(각자대표)",(051)704-0004,부산광역시 동구 중앙대로 184 16층 
417200,LS머트리얼즈,KOSDAQ,중견기업부,,32602,전자부품 제조업,12,,"67,652,659",500,"33,826,329,500",원(KRW),홍영호,031-8045-8600,경기도 안양시 동안구 엘에스로116번길 39 엘에스엠트론 하이테크 센터 6층 
229640,LS에코에너지,KOSPI,,,116409,기타 금융업,12,,"30,624,879",500,"15,312,439,500",원(KRW),이상호,02-2189-8974,"강원특별자치도 동해시 대동로 215 (송정동, 1686)"
78020,LS증권,KOSDAQ,우량기업부,,116601,금융 지원 서비스업,12,,"55,481,190","5,000","277,405,950,000",원(KRW),김원규,02-3779-0100,서울특별시 영등포구 여의나루로 60 포스트타워 24층 
322180,LS티라유텍,KOSDAQ,벤처기업부,,105802,소프트웨어 개발 및 공급업,12,,"20,921,984",100,"2,095,425,900",원(KRW),김정하,02-3461-6531,서울특별시 강남구 학동로5길 7 
108320,LX세미콘,KOSPI,,,32601,반도체 제조업,12,,"16,264,300",500,"8,132,150,000",원(KRW),이윤태,042-712-7700,대전광역시 유성구 테크노2로 222 
1120,LX인터내셔널,KOSPI,,,74601,상품 중개업,12,,"38,760,000","5,000","193,800,000,000",원(KRW),윤춘성,02-6924-3114,서울특별시 종로구 새문안로 58 LG광화문빌딩 
108670,LX하우시스,KOSPI,,,32202,플라스틱제품 제조업,12,,"8,967,670","5,000","50,000,000,000",원(KRW),"노진서, 한주우",080-005-4000,서울특별시 중구 후암로 98 LG서울역빌딩 
383800,LX홀딩스,KOSPI,,,116409,기타 금융업,12,,"76,280,690","1,000","77,745,975,000",원(KRW),"구본준, 노진서",02-6924-3123,서울특별시 종로구 새문안로 58 LG광화문빌딩
476080,M83,KOSDAQ,중견기업부,,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,,"7,785,000",100,"778,500,000",원(KRW),정성진,02-518-8320,"서울특별시 마포구 양화로 176, 4층(동교동) "
86960,MDS테크,KOSDAQ,중견기업부,,105802,소프트웨어 개발 및 공급업,12,,"92,821,788",200,"19,294,737,800",원(KRW),"이창열, 이정승",031-627-3000,"경기도 성남시 분당구 대왕판교로644번길 49 9층(삼평동, DTC타워) "
23150,MH에탄올,KOSPI,,,31101,알코올음료 제조업,12,,"7,378,526",500,"4,596,763,000",원(KRW),"최동호, 김일환",055-231-0701,경상남도 창원시 마산회원구 내서읍 광려천남로 25 
35420,NAVER,KOSPI,,,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",12,,"158,437,008",100,"16,481,339,500",원(KRW),최수연,1588-3830,경기도 성남시 분당구 정자일로 95 1784
160550,NEW,KOSDAQ,중견기업부,,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,,"27,906,106",500,"13,953,053,000",원(KRW),김우택,02-3490-9300,서울특별시 강남구 학동로9길 5 - 
53290,NE능률,KOSDAQ,투자주의환기종목(소속부없음),,105801,"서적, 잡지 및 기타 인쇄물 출판업",12,,"16,526,307",500,"8,263,153,500",원(KRW),주민홍,02-2014-7114,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 비즈니스타워 10층 
181710,NHN,KOSPI,,,105802,소프트웨어 개발 및 공급업,12,,"33,766,123",500,"18,758,957,500",원(KRW),정우진,1544-6859,경기도 성남시 분당구  대왕판교로645번길 16 플레이뮤지엄
60250,NHN KCP,KOSDAQ,우량기업부,,116601,금융 지원 서비스업,12,,"40,160,611",500,"20,080,305,500",원(KRW),박준석,(02)2108-1000,서울특별시 구로구 디지털로26길 72 - 
104200,NHN벅스,KOSDAQ,중견기업부,,105802,소프트웨어 개발 및 공급업,12,,"14,827,550",500,"7,413,775,000",원(KRW),왕문주,031-8038-2947,"서울특별시 강남구 강남대로 586 (논현동, 제이빌딩)"
